,Sentiment,Sentiment Num,Multi,Text,Text-original,Text_with_fullstop,Polarities Found,Polarity Count,Sarcasm?,Adversative Polarity,Adversative Present?,Polarity Count-after Adversative,Emoji Score,Polarity Count-multi
1556,Positive,1,1,"in fact , it is quite fun in places ."," In  fact   ,   it    's    quite  fun   in  places  .","in fact , it is quite fun in places .","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,2
1557,Neutral,0,0,"with elements cribbed from lang is metropolis , welles  kane , and eisenstein is potemkin , the true wonder of rintarã´ is metropolis is the number of lasting images all its own ."," With   elements   cribbed   from         Lang  's  Metropolis  ,    Welles  '  Kane  ,  and    Eisenstein  's  Potemkin   ,     the   true  wonder   of    RintarÃ´  's  Metropolis    is    the  number   of    lasting  images all   its  own  .","with elements cribbed from lang is metropolis , welles  kane , and eisenstein is potemkin , the true wonder of rintarã´ is metropolis is the number of lasting images all its own .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
1558,Neutral,0,0,a biopic about crane is life in the classic tradition but evolves into what has become of us all in the era of video .,  A  biopic   about     Crane  's  life   in   the   classic  tradition   but    evolves   into   what   has    become   of  us   all   in    the  era   of  video  .,a biopic about crane is life in the classic tradition but evolves into what has become of us all in the era of video .,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,0,1,0,0,0
1559,Positive,1,1,the best of the pierce brosnan james bond films to date .,  The  best   of   the   Pierce   Brosnan   James  Bond    films   to  date  .,the best of the pierce brosnan james bond films to date .,"[0, (1, -7), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
1560,Positive,1,2,"thanks to a small star with big heart , this family film sequel is plenty of fun for all ."," Thanks   to    a   small  star   with   big  heart   ,    this   family   film  sequel    is   plenty   of   fun   for  all  .","thanks to a small star with big heart , this family film sequel is plenty of fun for all .","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,1
1561,Positive,1,1,"while the now 72-year-old robert evans been slowed down by a stroke , he has at least one more story to tell  his own ."," While    the    now  72-year-old   Robert  Evans   been    slowed  down   by   a  stroke   ,   he    has      at  least  one  more   story   to    tell  :   his  own  .","while the now 72-year-old robert evans been slowed down by a stroke , he has at least one more story to tell  his own .","[0, 0, 0, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-2
1562,Positive,1,2,"it is about individual moments of mood , and an aimlessness that is actually sort of amazing .","It    's   about       individual  moments   of  mood  ,  and    an  aimlessness   that    's  actually    sort  of  amazing  .","it is about individual moments of mood , and an aimlessness that is actually sort of amazing .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 1, 0]",-1,-1,-1,0,-1,0,-2
1563,Positive,1,1,"the people in jessica are so recognizable and true that , as in real life , we are never sure how things will work out .","  The  people   in  Jessica    are   so     recognizable  and  true   that    ,    as   in   real  life  ,   we    're  never   sure   how   things   will   work  out  .","the people in jessica are so recognizable and true that , as in real life , we are never sure how things will work out .","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-2
1564,Positive,1,1,a tone poem of transgression .,  A   tone  poem   of  transgression  .,a tone poem of transgression .,"[0, 0, 0, 0, -1, 0]",-1,0,-1,0,-1,0,-1
1565,Neutral,0,0,"creeps you out in high style , even if nakata did it better .","    Creeps  you   out   in   high  style  ,   even   if   Nakata   did   it  better  .","creeps you out in high style , even if nakata did it better .","[-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",-1,-1,-1,0,-1,0,-2
1566,Positive,1,1,rubbo runs through a remarkable amount of material in the film is short 90 minutes .,Rubbo    runs   through    a   remarkable  amount   of   material   in    the   film  's   short   90  minutes  .,rubbo runs through a remarkable amount of material in the film is short 90 minutes .,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
1567,Positive,1,1,"visually engrossing , seldom hammy , honorably mexican and burns its kahlories with conviction .","  Visually  engrossing   ,    seldom  hammy  ,   honorably       Mexican  and  burns   its  Kahlories   with  conviction  .","visually engrossing , seldom hammy , honorably mexican and burns its kahlories with conviction .","[0, 1, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-1
1568,Positive,1,1,this is christmas future for a lot of baby boomers .,This    is    Christmas  Future   for    a  lot   of   baby  boomers  .,this is christmas future for a lot of baby boomers .,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
1569,Positive,1,1,"despite a quieter middle section , involving aragorn is dreams of arwen , this is even better than the fellowship ."," Despite   a   quieter   middle  section   ,    involving     Aragorn  's  dreams   of  Arwen   ,   this    is    even  better   than   The  Fellowship  .","despite a quieter middle section , involving aragorn is dreams of arwen , this is even better than the fellowship .","[-8, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1,0,0,1,0,0,0
1570,Positive,1,2,there are scenes of cinematic perfection that steal your heart away .,There    are    scenes   of   cinematic  perfection   that    steal   your  heart  away  .,there are scenes of cinematic perfection that steal your heart away .,"[0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
1571,Neutral,0,0,"spider-man is in the same category as x-men - occasionally brilliant but mostly average , showing signs of potential for the sequels , but not giving us much thistime around .","Spider-Man     is   in   the   same  category   as      X-Men  -     occasionally  brilliant  but   mostly  average  ,      showing   signs   of   potential   for   the  sequels  ,   but  not     giving  us   much  thistime  around  .","spider-man is in the same category as x-men - occasionally brilliant but mostly average , showing signs of potential for the sequels , but not giving us much thistime around .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0]",1,0,0,1,0,0,0
1572,Positive,1,1,the obnoxious title character provides the drama that gives added clout to this doc ., The   obnoxious   title  character    provides    the  drama   that   gives    added  clout   to   this  doc  .,the obnoxious title character provides the drama that gives added clout to this doc .,"[0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
1573,Positive,1,2,"anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film .","  Anyone   who   welcomes    a  dash   of    the  avant-garde   fused   with   their  humor   should    take  pleasure   in   this  crazed   ,   joyous    romp   of   a  film  .","anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed , joyous romp of a film .","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-1
1574,Positive,1,2,"the fun of the movie is the chance it affords to watch jackson , who also served as executive producer , take his smooth , shrewd , powerful act abroad .","  The  fun   of   the  movie    is    the  chance   it   affords   to   watch      Jackson  ,   who   also   served   as   executive  producer  ,    take   his   smooth   ,   shrewd   ,   powerful  act  abroad.","the fun of the movie is the chance it affords to watch jackson , who also served as executive producer , take his smooth , shrewd , powerful act abroad .","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,1,0,1
1575,Positive,1,1,"saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory .","    Saddled   with    an   unwieldy  cast   of    characters  and  angles  ,  but    the  payoff   is    powerful  and  revelatory  .","saddled with an unwieldy cast of characters and angles , but the payoff is powerful and revelatory .","[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0]",-1,-1,1,1,1,0,1
1576,Positive,1,2,"it is something of the ultimate scorsese film , with all the stomach-turning violence , colorful new york gang lore and other hallmarks of his personal cinema painted ontheir largest-ever historical canvas .","It      's   something   of   the   ultimate   Scorsese  film  ,   with       all   the   stomach-turning  violence  ,   colorful   New   York   gang  lore  and    other  hallmarks   of    his   personal  cinema   painted ontheir  largest-ever   historical  canvas  .","it is something of the ultimate scorsese film , with all the stomach-turning violence , colorful new york gang lore and other hallmarks of his personal cinema painted ontheir largest-ever historical canvas .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-2
1577,Positive,1,2,"mr . caine and mr . fraser are the whole show here , with their memorable and resourceful performances ."," Mr.   Caine   and   Mr.  Fraser       are   the   whole  show  here  ,   with   their     memorable  and  resourceful  performances  .","mr . caine and mr . fraser are the whole show here , with their memorable and resourceful performances .","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",1,0,1,0,1,0,1
1578,Neutral,0,0,a frustrating yet deeply watchable melodrama that makes you think it is a tougher picture than it is .,  A     frustrating  yet   deeply  watchable  melodrama   that   makes  you    think   it    's   a   tougher  picture   than   it  is  .,a frustrating yet deeply watchable melodrama that makes you think it is a tougher picture than it is .,"[0, (-1, -7), 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,0,1,0,0,0
1579,Positive,1,1,a giddy and provocative sexual romp that has something to say ., A   giddy   and   provocative  sexual    romp   that   has   something   to  say  .,a giddy and provocative sexual romp that has something to say .,"[0, -1, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0]",-1,0,-1,0,-1,0,-1
1580,Positive,1,1,"-lrb- russell -rrb- makes good b movies -lrb- the mask , the blob -rrb- , and the scorpion king more than ably meets those standards .","     -LRB-   Russell  -RRB-   makes    good   B  movies   -LRB-      The  Mask  ,   The  Blob  -RRB-  ,  and     The   Scorpion  King   more   than  ably   meets   those  standards  .","-lrb- russell -rrb- makes good b movies -lrb- the mask , the blob -rrb- , and the scorpion king more than ably meets those standards .","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
1581,Positive,1,1,otto-sallies has a real filmmaker is eye .,Otto-Sallies    has    a   real   filmmaker  's  eye  .,otto-sallies has a real filmmaker is eye .,"[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0
1582,Positive,1,1,"this is a smart movie that knows its classical music , knows its freud and knows its sade .","This    is    a   smart  movie   that       knows   its   classical  music  ,   knows   its  Freud  and   knows   its  Sade  .","this is a smart movie that knows its classical music , knows its freud and knows its sade .","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,1
1583,Positive,1,1,"the film has an infectious enthusiasm and we are touched by the film is conviction that all life centered on that place , that time and that sport .","    The  film   has   an   infectious  enthusiasm  and   we   're    touched   by    the   film  's  conviction   that    all  life   centered   on       that  place  ,   that  time  and   that  sport  .","the film has an infectious enthusiasm and we are touched by the film is conviction that all life centered on that place , that time and that sport .","[0, 0, 0, 0, -1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,1,0,-1,0,-1
1584,Positive,1,1,beautifully reclaiming the story of carmen and recreating it an in an african idiom .,   Beautifully   reclaiming    the  story   of  Carmen  and    recreating   it  an   in   an   African  idiom  .,beautifully reclaiming the story of carmen and recreating it an in an african idiom .,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,0,1,0,1,0,2
1585,Positive,1,2,"the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm ."," The  camera    soars   above    the  globe   in    dazzling   panoramic  shots   that     make    the  most   of   the   large-screen  format  ,   before      swooping  down   on    a  string   of   exotic  locales , scooping  the   whole  world  up   in    a   joyous   communal  festival   of  rhythm  .","the camera soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm .","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",-1,-1,1,0,-1,0,-2
1586,Positive,1,1,a flawed but engrossing thriller ., A     flawed  but  engrossing  thriller  .,a flawed but engrossing thriller .,"[0, -1, 8, 1, 0, 0]",-1,-1,1,1,1,0,1
1587,Positive,1,2,"demonstrates the unusual power of thoughtful , subjective filmmaking ."," Demonstrates    the   unusual  power   of   thoughtful   ,   subjective  filmmaking  .","demonstrates the unusual power of thoughtful , subjective filmmaking .","[0, 0, -1, 0, 0, 1, 0, 0, 0, 0]",-1,-1,-1,0,-1,0,-1
1588,Positive,1,1,"expect no major discoveries , nor any stylish sizzle , but the film sits with square conviction and touching good sense on the experience of its women .","   Expect      no   major  discoveries  ,  nor   any   stylish  sizzle  ,   but      the  film   sits   with   square  conviction  and    touching   good  sense   on    the  experience   of   its  women  .","expect no major discoveries , nor any stylish sizzle , but the film sits with square conviction and touching good sense on the experience of its women .","[0, 11, 0, 0, 0, 11, 0, 1, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",-1,-1,1,1,1,0,2
1589,Positive,1,1,the success of undercover brother is found in its ability to spoof both black and white stereotypes equally .,  The  success   of   Undercover  Brother    is   found   in   its   ability   to    spoof    both    black  and  white  stereotypes  equally  .,the success of undercover brother is found in its ability to spoof both black and white stereotypes equally .,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0]",-1,-1,-1,0,-1,0,-1
1590,Positive,1,1,"this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn .","    This   is     the  kind   of   subject  matter   that    could   so  easily   have   been   fumbled   by   a   lesser  filmmaker  ,  but   Ayres   makes    the   right  choices   at   every  turn  .","this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn .","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, -1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0]",-1,-1,1,1,1,0,2
